athlete_id,total_starter,name
3582,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3582,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3582,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
3582,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
4997,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
4997,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
4997,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
312,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
312,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1129,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1129,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1129,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1129,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1222,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1222,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1222,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1222,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1224,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1224,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2047,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2047,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2047,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2047,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2047,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2047,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2214,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2214,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2214,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2267,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2267,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
3060,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3060,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3060,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
3060,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3060,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
3060,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
3428,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
5022,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
93,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
93,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
93,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
93,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
314,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
314,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
314,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
314,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
634,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
634,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
776,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
776,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
776,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
864,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
864,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
864,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
864,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1565,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1565,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1565,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1565,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1565,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
1565,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2014,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
