athlete_id,total_starter,name
LACHAT,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
CARDOSO,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BEREZOSKI,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
GROSSO,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
ESCOBAR,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
DE LAS SALAS,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
RODRIGUEZ,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
DA SILVA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BLANCO,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
ULZHABAYEVA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
DEVYATERIKOV,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
HEMUND,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
HEMUND,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
HEMUND,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
HEMUND,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
HEMUND,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
JONGENEELEN,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
JONGENEELEN,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
JONGENEELEN,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
JONGENEELEN,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
JONGENEELEN,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
JONGENEELEN,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
JONGENEELEN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
JONGENEELEN,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
VERHOEVEN,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
VERHOEVEN,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
VERHOEVEN,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
VERHOEVEN,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
VERHOEVEN,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
VERHOEVEN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
VERHOEVEN,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
ZIJLSTRA,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
ZIJLSTRA,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
ZIJLSTRA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
ZIJLSTRA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
YILMAZ,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
PALUT,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
AKTUYUN,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
DZHAMBAZOVA,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
DZHAMBAZOVA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
CORE,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
CORE,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
CORE,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
CORE,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
CORE,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
CORE,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
CORE,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
RAKHMETOV,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
RAKHMETOV,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
ANDRADA JIMENEZ,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
DUTRAY,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
LAURENCE,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
LAURENCE,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
PHILIPPE,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
PHILIPPE,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
EYER,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
EYER,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
EYER,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
CRUZ MONTALBAN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
OLEKSY,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
OLEKSY,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
OLEKSY,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
OLEKSY,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
OLEKSY,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
TEN SIJTHOFF,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
TEN SIJTHOFF,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
TEN SIJTHOFF,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
TEN SIJTHOFF,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
SCHULTE,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
SCHULTE,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
SCHULTE,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
SCHULTE,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BOROWKA,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
BOROWKA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
BOROWKA,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
BOROWKA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
OKANO,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
OKANO,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
OKANO,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
OKANO,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
GHIDINI,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
GHIDINI,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
GHIDINI,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
GHIDINI,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
GHIDINI,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LIU,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
VERDIER,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
VERDIER,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
BECAN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BECAN,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
MÜLLER,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
MÜLLER,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
MÜLLER,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
ALEKSEEVA,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
ALEKSEEVA,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
ALEKSEEVA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
MORANDI,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
MORANDI,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
GÁL,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
SHALAGINA,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
SHALAGINA,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
SHALAGINA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
SHALAGINA,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
SHALAGINA,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
SHALAGINA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
SHALAGINA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
ANSADE,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
